date,temp_pine,temp_mcinnes,temp_addenbroke,sal_pine,sal_mcinnes,sal_addenbroke,pca1,pca2
2004-09-11,10.1,14,11.5,31.2,30.4,NA,1.9687750260707364,-0.3039815917558225
2004-09-12,11.4,14,11.5,31.4,30.6,NA,2.5480306833360604,0.4330539920542097
2004-09-13,11.2,14.1,11.5,31.8,29.6,NA,2.481350205480393,0.31867964695981954
2004-09-14,11,14.6,11,31.6,26.4,NA,2.4397934419314407,0.27883329927340766
2004-09-15,10.7,14.4,10.5,31.2,27.6,NA,2.1966281111429344,0.18918169362076007
2004-09-16,10.5,14.7,9,31.2,27.4,NA,1.9809610051251156,0.3082338935249155
2004-09-17,10.4,14.2,8.5,31.5,28.1,NA,1.7596045979758175,0.33492514352158065
2004-09-18,10.1,13.8,7,31.4,28.8,NA,1.3423289247184451,0.40417208545950073
2004-09-19,10.2,13.5,9.5,31.9,29.2,NA,1.6426766915067228,0.07149480361123736
2004-09-20,10.1,13.4,8,31.4,28.9,NA,1.381824604537934,0.2511790695337018
2004-09-21,9.9,13.1,9,31.1,29.6,NA,1.3546398065017577,-0.016188291486486196
2004-09-22,9.7,13,9,31.8,30.1,NA,1.243087774429632,-0.12859412602595321
2004-09-23,9.8,13,11,31.1,30.1,NA,1.546123478416395,-0.38575915518877757
2004-09-24,9.9,12.2,12,31.6,30.2,NA,1.5404341772849148,-0.47812010509626746
2004-09-25,10,12.8,12,31.4,29.3,NA,1.7196069674162395,-0.42733059185257205
2004-09-26,10.3,13.1,10,31.2,28.4,NA,1.6621111046819566,0.05366185111172532
2004-09-27,10.1,13,9,31.4,27.3,NA,1.4213202843574235,0.0981860536079028
2004-09-28,9.9,12.7,10,31.6,29.1,NA,1.3941354863212472,-0.16918130741228515
2004-09-29,9.8,12.3,10,31.6,29.7,NA,1.2598342504063822,-0.2219393312109034
2004-09-30,9.6,12.5,11,31.8,29.5,NA,1.3448283379113517,-0.4942279686183993
2004-10-01,9.7,11.5,8.5,32.1,29.8,NA,0.841931723679987,-0.035365278346210255
2004-10-02,10,12.7,7.5,31.9,28.7,NA,1.1155966431721767,0.2798388300852901
2004-10-03,10,11.5,8.5,32.1,29.3,NA,0.9756061061258311,0.1347198563791821
2004-10-04,10,11.8,11.5,32.1,29.1,NA,1.430629802207742,-0.33902302056013583
2004-10-05,10.1,11.3,9.5,32.1,29.5,NA,1.1045314676437274,0.03645337480692403
2004-10-06,10,11.7,10,32.1,31.6,NA,1.214335842720901,-0.10264370972920751
2004-10-07,9.8,11.3,9,32.3,30.6,NA,0.9062376910716804,-0.05516674140064496
2004-10-08,9.8,11.5,10,32.4,31.9,NA,1.0803480335405464,-0.21406528899121233
2004-10-09,10.2,11.4,9.5,32.1,30.8,NA,1.1715253722339047,0.09216416443792642
2004-10-10,10.1,11.4,10.5,31.4,30,NA,1.256206033004364,-0.1214609175061819
2004-10-11,10.3,11.5,10,31.6,30.3,NA,1.3031386709502861,0.06940993555110753
2004-10-12,10.6,11.3,11.5,31.7,30,NA,1.5857996815582815,0.00606852527795494
2004-10-13,10.8,11.3,13,31.6,30.6,NA,1.8687741189007891,-0.1159364404585834
2004-10-14,10.4,11.5,11.5,31.4,30.1,NA,1.541554980810845,-0.10929007509389554
2004-10-15,10,11.2,11,31.3,30.5,NA,1.231395745432161,-0.2546524703775451
2004-10-16,9.9,11.1,9,31.9,29.7,NA,0.9059242643371691,0.003496814062741529
2004-10-17,9.8,11,7,32.1,30.2,NA,0.5804527832421773,0.26164609850302833
2004-10-18,9.8,10.1,4.5,32.1,28,NA,0.05543381863709396,0.6628294885892924
2004-10-19,9.5,9.5,6,32,27.9,NA,-0.018997044079515538,0.26325482997520144
2004-10-20,9.6,9.3,5,32.1,28.9,NA,-0.14854925906643393,0.47884842247423254
2004-10-21,9.1,9.4,3.5,32.2,29.7,NA,-0.542762301746555,0.4297839982079181
2004-10-22,9.2,9.2,6,32.3,29.9,NA,-0.21997875785004808,0.09612246108219326
2004-10-23,9.4,9.6,5,32.2,28.9,NA,-0.17035818270564138,0.3625055668249209
2004-10-24,9.3,NA,4.5,32,NA,NA,-0.344147560670521,0.3871100560518534
2004-10-25,9.3,9.9,5.5,32,30,NA,-0.08298958473669688,0.22439273756625058
2004-10-26,9.3,9.9,5,32.5,29.8,NA,-0.14760897886290056,0.3028577560840729
2004-10-27,9.2,9.6,4,32.2,30,NA,-0.38871322592194485,0.40604551404363676
2004-10-28,9.5,9.5,6.5,32.6,29.9,NA,0.04562235004668814,0.18478981145737916
2004-10-29,9.4,9.4,6,32.2,29.2,NA,-0.08599094866969265,0.20754404034419902
2004-10-30,9.1,9.9,5.5,32.7,29.8,NA,-0.17210583970059315,0.111002647749322
2004-10-31,8.9,9.9,6,32.1,29,NA,-0.19660270053828494,-0.08085246058542783
2004-11-01,8.9,9.7,5.5,32.1,28.9,NA,-0.30609364888094776,-4.1893151268274906e-4
2004-11-02,9.1,9.4,5.5,32.5,29.4,NA,-0.2842847252417403,0.11592392413662894
2004-11-03,9.1,9.5,4,32.2,29.9,NA,-0.45570713051212197,0.35033472441263447
2004-11-04,9,9.3,6.5,31.9,29.4,NA,-0.2220398415795101,-0.09671690253001798
2004-11-05,9,9.2,6,31.9,30.4,NA,-0.30909501281394347,-0.017267628734734326
2004-11-06,8.9,9,5,31.9,30.6,NA,-0.5277634827647574,0.08493587394736928
2004-11-07,8.9,8.8,7,31.9,27.8,NA,-0.31415746047640136,-0.22695568956899714
2004-11-08,9,9.2,10.5,31.9,29.9,NA,0.2724795343218895,-0.7234527953951349
2004-11-09,9,8.6,8,31.9,27.5,NA,-0.18523209895850545,-0.3252221711412551
2004-11-10,9.1,8.7,5,31.9,27,NA,-0.5059545591255503,0.20127872959668097
2004-11-11,9.1,8.8,4,31.7,27.5,NA,-0.6127575702697279,0.3572245113548642
2004-11-12,9.1,8.6,4,32.5,27.7,NA,-0.657629124486187,0.35919302190978697
2004-11-13,9.2,8.4,6.5,32.2,28,NA,-0.33484558058967956,0.025531484784062045
2004-11-14,9.2,8.5,8.5,32.1,28.2,NA,-0.053932226976635515,-0.28931284456468853
2004-11-15,9,8.9,5.5,31.4,29.1,NA,-0.44102173826483515,0.06415015561547209
2004-11-16,9.5,8.7,4.5,31.3,28.8,NA,-0.39234144332396226,0.5065239277483594
2004-11-17,9.2,8.8,5,31.5,28.3,NA,-0.43896065453537275,0.2569895192276833
2004-11-18,9,8.2,5,31.1,27.7,NA,-0.6626915721486452,0.14950496107552416
2004-11-19,9.3,8,3.5,31.2,28.2,NA,-0.767746926297871,0.5569536619093061
2004-11-20,9.4,7.9,5.5,31.2,27.4,NA,-0.48714699941933787,0.30077288802394214
2004-11-21,9,7.7,7,31.9,27.6,NA,-0.5163928811849776,-0.15943383660845797
2004-11-22,8.9,7.9,3.5,31.4,27.1,NA,-0.9684152133338918,0.33115773755291134
2004-11-23,8.5,7.7,4,31.1,27.9,NA,-1.126899883351939,0.027881049956155753
2004-11-24,8.6,9,6,31.4,30.1,NA,-0.532199076958194,-0.24207929781366772
2004-11-25,8.7,7.7,3.5,31.4,26.1,NA,-1.1024030225142474,0.21973615829090554
2004-11-26,8.5,8,4,31.4,27.3,NA,-1.0595925520272507,0.02492828412377161
2004-11-27,8.6,7.2,3.5,31.9,25,NA,-1.2591400355373419,0.16796238976974862
2004-11-28,8.4,7.8,3.5,31.6,25.8,NA,-1.2136416278518611,0.048666768288052914
2004-11-29,8,8,5,31.5,26.9,NA,-1.153144401184583,-0.4154769774541929
2004-11-30,8.1,8,4.5,31.3,27.6,NA,-1.1732056678288387,-0.28031691402790676
2004-12-01,8.3,8.1,6,31.5,NA,NA,-0.8677954533781023,-0.4033061350419064
2004-12-02,8.4,8.7,6.5,31.3,29.6,NA,-0.6240032691205744,-0.43098164031603325
2004-12-03,8.2,8.5,4.5,31,29.8,NA,-1.0164686548057442,-0.22854314550674987
2004-12-04,8.1,NA,3,31.2,NA,NA,-1.4413041632814458,-0.04166494343240803
2004-12-05,8.2,NA,0,31.5,NA,NA,-1.9683887736527819,0.4938890440083887
2004-12-06,7.9,6.8,0.5,31.5,26.5,NA,-2.048506401101117,0.2458242076272807
2004-12-07,7.8,6.6,0.5,31.5,25.9,NA,-2.1379360827995244,0.1910976732737391
2004-12-08,7.9,6.9,4,31.5,26.8,NA,-1.5737348651094618,-0.3044151772749367
2004-12-09,8,8.9,4.5,31.3,30.1,NA,-1.0158418013367216,-0.3458702564335231
2004-12-10,7.9,7.6,4.5,31.5,28.1,NA,-1.3520650312256521,-0.38976998273498875
2004-12-11,7.8,7.2,3,31.4,27.8,NA,-1.6802244495191292,-0.2071329509801407
2004-12-12,8,7,1,31.5,27.5,NA,-1.894457325276507,0.2220857234629992
2004-12-13,8.3,7.5,2.5,31.7,28.1,NA,-1.4547458749109041,0.15185452624761786
2004-12-14,8.2,7.6,6.5,31.5,27.9,NA,-0.9599130722749942,-0.5335449220808867
2004-12-15,8.2,7.6,7,31.5,28.4,NA,-0.8952936781487907,-0.612009940598709
2004-12-16,8.2,8.4,8,31.4,29.8,NA,-0.5865686730305476,-0.7768140198540446
2004-12-17,8.1,7.9,5,31.5,28.7,NA,-1.1310220508108646,-0.35779767726826756
2004-12-18,8.2,NA,8,31.5,NA,NA,-0.384992095878499,-0.7856571639500756
2004-12-19,8.1,NA,6,31.6,NA,NA,-0.8475304091160898,-0.521494771416832
2004-12-20,8,NA,5,31.6,NA,NA,-1.112144137631896,-0.4172756548783967
2004-12-21,8.1,7.7,5.5,31,28.9,NA,-1.1112742109011198,-0.4342941852311672
2004-12-22,8,7.8,3.5,30.7,29.2,NA,-1.391874137779653,-0.17811341134580333
2004-12-23,8,7.4,4.5,31,27.3,NA,-1.3523784579601632,-0.3311064272716022
2004-12-24,8,7.3,6.5,31.3,28.1,NA,-1.1163366585635783,-0.6439822460654301
2004-12-25,7.9,7.6,3.5,31.5,28.9,NA,-1.4813038194780594,-0.23283994569934424
2004-12-26,8,7.5,2,31.8,29.1,NA,-1.6530396514829522,0.06023441004004777
2004-12-27,7.9,6.9,0,31.3,27.5,NA,-2.0906900181190915,0.32330497086764176
2004-12-28,8,6.9,1,31.6,28,NA,-1.9168931023847362,0.22306997874046058
2004-12-29,8.1,7.1,4,31.9,27.8,NA,-1.4397470559291075,-0.19299359801293198
2004-12-30,8,6.6,3,31.8,28.5,NA,-1.72572285720461,-0.08783732949844425
2004-12-31,7.6,6.2,-1,31.8,27.7,NA,-2.5106536285749486,0.3170396601201234
2005-01-01,7.7,6.1,NA,31.7,28.4,NA,-2.201146756407255,0.02575821672093247
2005-01-02,7.6,5.9,-2,31.7,27.6,NA,-2.707199748152044,0.4769224629881521
2005-01-03,7.4,NA,-3,31.9,NA,NA,-3.0956756781703016,0.5279255963418313
2005-01-04,7.5,NA,-2.5,32,NA,NA,-2.930024242015389,0.5036781178008
2005-01-05,7.5,5.7,-1,31.9,27.9,NA,-2.6673906415980433,0.26526589159896635
2005-01-06,7.4,5.6,1,31.6,28.4,NA,-2.4759069696834057,-0.10430497210332489
2005-01-07,7.2,5.7,-1,31.8,28.6,NA,-2.801065024043887,0.09518075687357473
2005-01-08,7.3,5.5,-0.5,31.9,28.4,NA,-2.7367590566521947,0.07537929381913906
2005-01-09,7.4,5.9,-2.5,31.9,28.9,NA,-2.8609353972421436,0.4419973916890473
2005-01-10,7.6,5.9,-1.5,32.2,29.7,NA,-2.642580354025841,0.39845744447033005
2005-01-11,7.6,6.5,0,32.2,29.8,NA,-2.314107508997853,0.1571568572520948
2005-01-12,7.4,6.3,-1,31.9,29.2,NA,-2.5773341064306146,0.20266531502573454
2005-01-13,7.4,6.2,-5,31.9,30,NA,-3.1167250365484738,0.8313697184457743
2005-01-14,7.2,6.3,-5.5,32,29.7,NA,-3.2480249085303443,0.7954603918692074
2005-01-15,7.1,6.1,-4,31.6,30,NA,-3.1435964078501395,0.5053388019621987
2005-01-16,7.2,6.4,1,31.6,29.5,NA,-2.3855370077814664,-0.2255691041399441
2005-01-17,7.4,6.7,7,31.9,29.3,NA,-1.453680691978438,-1.0567120023692678
2005-01-18,7.5,7,7.5,31.7,29.8,NA,-1.2771958390455989,-1.0814347418110106
2005-01-19,7.5,7.2,7,31.6,30.1,NA,-1.2969436789553435,-1.004938233848111
2005-01-20,7.6,7.2,6.5,31.7,29.9,NA,-1.3170049455995991,-0.8697781704218248
2005-01-21,7.9,7.3,8,31.8,30.4,NA,-0.9670366036669149,-0.9360723465273607
2005-01-22,8.2,7.1,7.5,31.8,29.3,NA,-0.9428531695637343,-0.6855536827292241
2005-01-23,8.1,7.3,8,31.8,29.9,NA,-0.8779203487030193,-0.8226822567104333
2005-01-24,8,7.4,6,31.3,30.1,NA,-1.1585202755815525,-0.5665014828250691
2005-01-25,8.4,7.4,6.5,31.8,28.9,NA,-0.9156683715275568,-0.4181863217090352
2005-01-26,8.4,7.2,7.5,31.1,28.3,NA,-0.8313011374916083,-0.573147848189757
2005-01-27,8.2,7.4,7.5,31.1,28.9,NA,-0.8755458382390456,-0.6885064485616085
2005-01-28,8.2,7.3,5,31.4,29.6,NA,-1.2210785859782938,-0.2951971006950355
2005-01-29,8.1,7.5,7.5,31.5,29.1,NA,-0.897668188612764,-0.7461857487475336
2005-01-30,8.2,7.6,7,31.3,29.7,NA,-0.8952936781487907,-0.612009940598709
2005-01-31,7.8,7.5,7,30.7,28.6,NA,-1.0959619651848116,-0.8378058649551031
2005-02-01,7.8,NA,6,30.7,NA,NA,-1.0475978404981514,-0.6886672497859503
2005-02-02,8.2,NA,6,31.3,NA,NA,-0.7808412653220697,-0.46577061196045944
2005-02-03,8.6,7.8,7,31.6,29.9,NA,-0.6721896140045399,-0.3871982715197756
2005-02-04,8.3,7.5,4,30.8,29.4,NA,-1.2608876925322934,-0.08354052930584895
2005-02-05,8.1,6.9,1,30.8,28.5,NA,-1.8723349749027878,0.27976502364892447
2005-02-06,8.2,6.6,0.5,30.8,27.7,NA,-1.9597035728717327,0.41787785290759477
2005-02-07,7.8,6.3,0,30.7,26.4,NA,-2.269862808250416,0.2725154576239456
2005-02-08,7.8,6.4,0,30.7,28.5,NA,-2.2474270311421867,0.27153120234648426
2005-02-09,7.9,7.3,4,31,29.1,NA,-1.4839917566765444,-0.3083521983847823
2005-02-10,7.8,6.9,5.5,31.2,29.8,NA,-1.4244348102127988,-0.596505277736868
2005-02-11,7.8,6.5,6,31,27.5,NA,-1.4495585245195133,-0.6710332751448447
2005-02-12,7.7,6.4,2,31.2,28,NA,-2.0335075821193196,-0.0990239166332689
2005-02-13,7.6,6.6,0.5,31.4,27.7,NA,-2.22705233776342,0.07770758345681102
2005-02-14,7.6,6.7,-0.5,31.7,28.5,NA,-2.3338553489075977,0.2336533652149942
2005-02-15,7.5,6.9,-1,31.3,29.3,NA,-2.3981613162992903,0.25345482826942967
2005-02-16,7.3,6.8,0,31.5,29.6,NA,-2.3804745601190085,-0.01588104330568116
2005-02-17,7.2,NA,0,30.9,NA,NA,-2.635280211592986,-0.06335255055533835
2005-02-18,7.3,7,1,31.4,28,NA,-2.2063642176501426,-0.17477959089624873
2005-02-19,7.1,5.8,1.5,30.9,27.4,NA,-2.500090403786588,-0.3548236359014624
2005-02-20,7.4,6.2,0.5,31.2,26.6,NA,-2.405911701160233,-0.03174548525027088
2005-02-21,7.6,6.1,0,31.2,27.7,NA,-2.4038506174307708,0.1610938783619404
2005-02-22,7.6,6.1,0.5,31.7,28.2,NA,-2.339231223304567,0.08262885984411798
2005-02-23,7.9,6.2,1,31.4,27.4,NA,-2.11850166962429,0.17326472077422664
2005-02-24,7.9,6.6,2.5,31.5,27.7,NA,-1.8349003788127614,-0.06606735588908576
2005-02-25,8,6.9,6.5,31.5,28,NA,-1.2060797669964958,-0.6400452249555845
2005-02-26,8.1,7,3,31.6,27.3,NA,-1.5914216212897443,-0.03507930569982596
2005-02-27,8.1,7.1,4.5,32.1,29.1,NA,-1.3751276618029038,-0.2714586165307543
2005-02-28,7.9,7.2,5,31.5,28.8,NA,-1.3771887455323664,-0.46429798014296547
2005-03-01,7.9,7.1,6,31.5,28.8,NA,-1.2703857343881884,-0.6202437619011487
2005-03-02,7.9,7.1,8,31.5,29.1,NA,-1.0119081578833737,-0.934103835972438
2005-03-03,8.1,7,8,31.8,28.6,NA,-0.9452276800277081,-0.8197294908780487
2005-03-04,8.2,7.2,5,32.1,29.3,NA,-1.243514363086523,-0.29421284541757425
2005-03-05,8.1,NA,7.5,31.8,NA,NA,-0.5506435320334117,-0.761409685409044
2005-03-06,8,7.3,5,31.8,28.8,NA,-1.3101948409421893,-0.4085871905119631
2005-03-07,8.6,7.5,7.5,32.1,29.6,NA,-0.6748775512030245,-0.46271052420521386
2005-03-08,8.5,7.6,8.5,31.9,30.2,NA,-0.5677611133243352,-0.6773198614267836
2005-03-09,8.3,7.8,8,31.6,29.9,NA,-0.6766252081979758,-0.7142134432808115
2005-03-10,8.3,7.6,8.5,31.3,29.4,NA,-0.6568773682882306,-0.7907099512437112
2005-03-11,8.5,7.7,8,31.9,29.1,NA,-0.6099447303423097,-0.5998390981864226
2005-03-12,8.4,7.7,5.5,31.6,28.4,NA,-0.9775998284552756,-0.26420905050577476
2005-03-13,8.4,7.6,4,31.4,28.9,NA,-1.1938937879421163,-0.027829739674846515
2005-03-14,8.3,7.5,4,31.4,28.6,NA,-1.2608876925322934,-0.08354052930584895
2005-03-15,8.3,7.7,5,31.3,28.9,NA,-1.0867773500634272,-0.24243907689641628
2005-03-16,8.2,7.5,2,31.3,28.6,NA,-1.5639233965190569,0.1736244998569754
2005-03-17,8.1,7.3,2,31.3,29.6,NA,-1.6533530782174635,0.11889796550343434
2005-03-18,8.2,7,1.5,31.5,29.3,NA,-1.740721676186408,0.2570107947621046
2005-03-19,7.5,7,2,31.2,29.6,NA,-1.988009174433839,-0.2183195381149654
2005-03-20,7.6,6.8,1.5,31.2,28.8,NA,-2.0529419952945536,-0.08119096413375634
2005-03-21,8,6.8,1.5,31.5,28.8,NA,-1.874709485366762,0.14558921550009982
2005-03-22,8.2,6.9,2.5,31.3,29.6,NA,-1.6339186650422293,0.1010650130039214
2005-03-23,8.3,7.1,4,31.3,29.1,NA,-1.350630800965211,-0.07960350819600337
2005-03-24,8.2,7.2,3,31.6,29.1,NA,-1.5019919395913377,0.019647228653715012
2005-03-25,8.1,7.1,4,31.4,30.1,NA,-1.4397470559291075,-0.19299359801293198
2005-03-26,8,7.5,6.5,32,30.4,NA,-1.0714651043471193,-0.6459507566203527
2005-03-27,8.2,7.8,5,32.1,30.2,NA,-1.1088997004371464,-0.3001183770823424
2005-03-28,8,7.9,2.5,32,30.7,NA,-1.4986771489238306,-0.02216762958762009
2005-03-29,8.2,7.7,4.5,32.1,30.4,NA,-1.1959548716715793,-0.22066910328705874
2005-03-30,8.3,7.8,3,31.9,29.2,NA,-1.3228191494600126,0.07043674189741152
2005-03-31,8.1,7.8,5.5,31,29.4,NA,-1.0888384337928905,-0.4352784405086286
2005-04-01,7.9,7.6,1.5,31.9,29.9,NA,-1.739781395982874,0.081020128371945
2005-04-02,7.8,7.7,2.5,31.7,29.4,NA,-1.6326649581041857,-0.1335892088496254
2005-04-03,7.9,7.7,4,32,29.7,NA,-1.3942486482436263,-0.31228921949462785
2005-04-04,7.9,7.6,2.5,30.7,28.9,NA,-1.6105426077304668,-0.07590990866369965
2005-04-05,8,7.7,7,31.5,29.1,NA,-0.9619741560044566,-0.7263842856930978
2005-04-06,8.2,7.5,5.5,31.8,29.6,NA,-1.1115876376356308,-0.37563062976778067
2005-04-07,8.2,7.4,5.5,30.8,28.9,NA,-1.1340234147438606,-0.37464637449031934
2005-04-08,8.7,7.7,2.5,31.5,28.4,NA,-1.2316418107666547,0.37666619532655005
2005-04-09,8.5,7.6,4,31.7,28.9,NA,-1.1493356604601683,0.028865305233617144
2005-04-10,8.3,7.9,5.5,31.6,31,NA,-0.9772864017207646,-0.3228726059691614
2005-04-11,8.1,7.8,3,31.5,31,NA,-1.4119354044239087,-0.04295334791951708
2005-04-12,8.2,7.8,1,31.7,29.2,NA,-1.6258548534467756,0.32760177106023575
2005-04-13,8.2,7.6,3,31.3,29.4,NA,-1.41224883115842,0.015710207543869474
2005-04-14,8.4,NA,3.5,31,NA,NA,-1.1422744395384912,0.04553589693930656
2005-04-15,8.2,NA,8,31.8,NA,NA,-0.384992095878499,-0.7856571639500756
2005-04-16,8.3,7.5,5.5,NA,30.1,NA,-1.0670295101536822,-0.3189355848593159
2005-04-17,8.2,7.9,5,31.5,29.9,NA,-1.0864639233289168,-0.30110263235980383
2005-04-18,8.3,7.8,4,31.3,29.4,NA,-1.1935803612076052,-0.08649329513823308
2005-04-19,8.8,8.4,6.5,31.6,28.7,NA,-0.5130780905174704,-0.2012486948497932
2005-04-20,9.2,8.5,7.5,31,29.5,NA,-0.18317101522904297,-0.13238280752904394
2005-04-21,9,8.9,8,31.2,28.8,NA,-0.11792476763381686,-0.32817493697363925
2005-04-22,8.8,9.4,7.5,31.8,28.9,NA,-0.1594815311827689,-0.3680212846600515
2005-04-23,9.3,9.4,6,31.3,28.9,NA,-0.13054907615164038,0.1508489954357352
2005-04-24,9,9,10,31.5,29.4,NA,0.16298858597922727,-0.6430192663223898
2005-04-25,9,9.1,9.5,31.7,29.7,NA,0.12080496896125281,-0.565538503082029
2005-04-26,8.9,9,8,31.9,29.1,NA,-0.1400471180075352,-0.3858542371595645
2005-04-27,9.5,9.9,6,31.3,28.8,NA,0.07074606435340233,0.2593178088653558
2005-04-28,9.2,9.9,11.5,31.4,28.7,NA,0.6478850172957986,-0.7738825295560816
2005-04-29,9.1,9.8,8,31.6,29.8,NA,0.1285553538221959,-0.2803381895623281
2005-04-30,9,10,10,31.7,28.2,NA,0.38734635706152154,-0.6528618190970037
2005-05-01,8.9,10.1,8.5,31.2,28.2,NA,0.17136582430919217,-0.47514606372946216
2005-05-02,9,9.8,9,32,28.2,NA,0.21323601459265548,-0.4939632715064364
2005-05-03,9.4,9.8,7,31,29.2,NA,0.1329909480156325,0.04667698219870889
2005-05-04,9.4,10.5,7.5,31.3,29.4,NA,0.35466078189944206,-0.038677823261343114
2005-05-05,9.3,10.4,8,31.3,30.1,NA,0.3522862714354687,-0.17285363141016782
2005-05-06,9.4,11,6.5,31.6,29.4,NA,0.33760087918818177,0.1133309373869946
2005-05-07,9.6,11.1,9,31.3,29,NA,0.772249881891325,-0.16658832066265075
2005-05-08,9.5,11,9,31.6,30,NA,0.705255977301148,-0.22229911029365315
2005-05-09,9.5,10.8,10,31.3,29.7,NA,0.7896232113370969,-0.377260636774375
2005-05-10,9.8,10.8,10,31.6,30,NA,0.9232975937829406,-0.20717550204898266
2005-05-11,9.5,10.5,10.5,31.6,29.9,NA,0.7869352741386121,-0.45277288945981314
2005-05-12,9.5,10.5,11,31.6,29.6,NA,0.8515546682648156,-0.5312379079776353
2005-05-13,9.5,10.6,11.5,31.4,30.2,NA,0.9386098394992488,-0.6106871817729191
2005-05-14,10.1,10.8,12.5,31.9,29.1,NA,1.3800689468598022,-0.4294154599127026
2005-05-15,10.5,11.2,10.5,31.8,30,NA,1.3895669887156967,0.10728777268259702
2005-05-16,9.9,11,8,31.6,30.2,NA,0.7542496989765323,0.16141110637584746
2005-05-17,10.6,10.9,7.5,32,29.7,NA,0.9791014201157345,0.6377256945303788
2005-05-18,10.8,11.3,10,32,29.8,NA,1.4810577541435672,0.3548536706483502
2005-05-19,10,11,10,31.1,30,NA,1.057285402963295,-0.09575392278697789
2005-05-20,10.4,11.3,10,31.1,30,NA,1.3028252442157753,0.1280734910144941
2005-05-21,10.6,11.5,8.5,32,30.1,NA,1.2429548710175184,0.4748901258299659
2005-05-22,9.9,11.7,9,31.3,30.1,NA,1.0405389269865457,-0.002408717602026769
2005-05-23,10.5,11.3,9,31.7,30.1,NA,1.2181445834453155,0.34169857295860256
2005-05-24,10.4,11.5,7,31.7,30.3,NA,0.9599804336750118,0.5968950915665051
2005-05-25,10.5,11.7,8,32,30.1,NA,1.1786489036258256,0.4946915888844015
2005-05-26,10.9,13.5,10,31.3,29.7,NA,2.019202978006562,0.3898950994526635
2005-05-27,10.6,12.4,12,32,30.3,NA,1.897212623875009,-0.08322330129194275
2005-05-28,9.9,12.3,11,31.5,29.9,NA,1.4336311661407368,-0.3221743233380842
2005-05-29,9.9,12.3,11.5,32.1,30.2,NA,1.4982505602669407,-0.4006393418559065
2005-05-30,9.9,12.4,11,31.6,30,NA,1.4560669432489663,-0.32315857861554553
2005-05-31,9.9,12.4,10,32.3,30.5,NA,1.326828154996559,-0.16622854157990102
2005-06-01,9.9,11.7,11,31.8,30.1,NA,1.2990165034913603,-0.3162687916733159
2005-06-02,9.9,11.9,9,32.1,29.9,NA,1.0854104812030048,-0.004377228156949572
2005-06-03,10.4,11.8,10.5,31.9,29.9,NA,1.479623523883126,0.04468719610936488
2005-06-04,10.1,11.7,9,32.1,30.1,NA,1.129655181950441,0.1109813722149008
2005-06-05,10.2,11.8,10,32.3,30.1,NA,1.325887874793026,0.009762124810258599
2005-06-06,10,11.7,9.5,32,30.1,NA,1.1497164485946971,-0.02417869121138524
2005-06-07,10.1,12.2,9.5,31.7,30,NA,1.3064534616177919,0.02759507730977159
2005-06-08,10.1,12.7,11,31.7,30.1,NA,1.61249052953755,-0.21272125463100214
2005-06-09,10,12.4,9.5,31.5,30,NA,1.3067668883523034,-0.031068478153614944
2005-06-10,10.1,13.2,11,31.8,30.2,NA,1.7246694150786972,-0.21764253101830905
2005-06-11,9.9,13.1,10,31.9,30.1,NA,1.4838785947541653,-0.17311832852213074
2005-06-12,10,12.4,9.5,31.6,30.2,NA,1.3067668883523034,-0.031068478153614944
2005-06-13,10.1,12.4,9.5,31.4,30.5,NA,1.351325015834251,0.02562656675484881
2005-06-14,10.3,12.2,9.5,31.5,29.9,NA,1.3955697165816883,0.1409851671267001
2005-06-15,10.4,13.5,10,31.2,30.2,NA,1.7964123405968226,0.10641987491034369
2005-06-16,10.4,13.5,12,31.9,29.7,NA,2.0548899171016375,-0.20744019916094558
2005-06-17,10.3,13.6,12,31.7,29.5,NA,2.032767566727919,-0.26511949934687074
2005-06-18,10.4,14.2,12,31.4,28.6,NA,2.2119403568592433,-0.21432998610317539
2005-06-19,10.8,13.8,13.5,31.8,29.2,NA,2.494287940732728,-0.21900784091294032
2005-06-20,11,14.2,13,31.6,29.6,NA,2.608527910003337,-0.03108975368803596
2005-06-21,11.2,14,13.5,31.6,30.1,NA,2.7173920048769777,0.005803828165992009
2005-06-22,11.4,12.5,12,31.7,30.3,NA,2.2761134208388225,0.36935280269830795
2005-06-23,10.6,12.2,11,32.2,30.4,NA,1.7231022814061427,0.0756752462986248
2005-06-24,11.1,13.1,11.5,31.9,30.1,NA,2.212434306916151,0.2718271548259696
2005-06-25,10.7,12.4,12.5,32.3,29.7,NA,2.0063901454831607,-0.10499327490130138
2005-06-26,10.7,13,12,32.5,30.4,NA,2.0763854140063334,-0.032433788048247494
2005-06-27,10.6,12.2,13.5,32.2,30.4,NA,2.046199252037161,-0.3166498462904867
2005-06-28,10.5,12.4,13,32,29.7,NA,1.9818932846454684,-0.29684838323605095
2005-06-29,10.3,12.7,13,31.7,30,NA,1.960084361006261,-0.41319123888536274
2005-06-30,10.1,12.7,12.5,31.9,29.8,NA,1.8063487119161612,-0.44811631018446907
2005-07-01,10.1,NA,12,32.2,NA,NA,1.6737999750950325,-0.3666712382582254
2005-07-02,10.2,12.8,12,31.9,30.1,NA,1.808723222380135,-0.31394050203564455
2005-07-03,10.5,12.6,12.5,32.1,30,NA,1.9621454447357236,-0.22035187527315167
2005-07-04,10.5,12.8,13,32.2,30.1,NA,2.0716363930783865,-0.30078540434589657
